Date,Close,High,Low,Open,Volume,r1,r5,r21,vol21,rsi,macd,macd_signal,bb_upper,bb_lower,tr,atr
2020-06-18,289.8865661621094,290.370041145128,287.775977532385,288.2408671457295,80828700.0,0.0003850306892418942,0.03715795444433345,0.06784927085781911,0.016751999210939207,56.557653745726284,4.613007081048977,5.400621106257458,301.92413751422254,271.5627490824572,2.594063612743014,6.1916749192225735
2020-06-19,288.2299194335937,293.59032911568903,286.25943707517774,293.39422421254534,135549600.0,-0.005714810280615934,0.019027192168803664,0.04401104993506366,0.016553666710625893,53.87267135942826,4.26874851191792,5.1742465873895505,301.43104705704064,273.46150055038123,7.330892040511287,6.506110194203436
2020-06-22,290.0790100097656,290.48056770618825,286.4649337429984,287.62292468132665,74649400.0,0.006415331828859561,0.016078641181969333,0.05801330816148642,0.016442742498423934,53.43375099665723,4.0978893540093395,4.958975140713508,300.8767003677801,275.55435431971995,4.015633963189828,6.59171047658657
2020-06-23,291.4143371582031,293.7023317464779,291.0034317750071,292.7591132305772,68471200.0,0.004603322206568894,0.0014798182057491616,0.060869191352991736,0.01644575216660971,51.14627367238531,4.023847571432043,4.771949626857215,300.67018441728686,277.09445791669754,3.6233217367122847,6.509158384073621
2020-06-24,283.98077392578125,289.97623712344625,282.1223801158296,289.35053113495576,132813500.0,-0.02550857073441226,-0.019995583099806646,0.021225352074033532,0.017411410144159107,45.16973275210012,3.3269910158699645,4.482957904659765,300.5732712266767,277.3678603651202,9.291957042373497,6.912530565892292
2020-06-25,287.0252685546875,287.2960991349261,281.35666452747296,283.40184437584537,89468000.0,0.010720777279457527,-0.009870404294008539,0.017041518656091048,0.017270538528261194,40.61896480657279,2.9859720209021816,4.183560727908248,300.37156877059556,278.1025675819435,5.939434607453165,6.6786205061490875
2020-06-26,280.2079162597656,286.1286820870505,279.6196016076711,285.9138815477473,127961000.0,-0.023751749555886104,-0.027831958561388315,-0.005279836422139472,0.018089978327708877,31.859553611124028,2.1409293543563876,3.7750344531978763,300.6212598949497,277.5786302417691,7.405666947016414,6.937294218221394
2020-06-29,284.3262939453125,284.4663688645096,279.16198959476344,281.4779994235635,79773300.0,0.014697577928986627,-0.019831548874423732,0.004862744962691901,0.018354867679395512,37.947641790509124,1.7829923870567086,3.3766260399696426,300.61207414768177,277.61104902126357,5.304379269746164,7.055839377031426
2020-06-30,287.96844482421875,289.68679252552647,283.7286910488391,283.887433157445,113394800.0,0.012809757509120168,-0.01182471791740869,0.013638027192695912,0.018540762197974497,42.78321684031752,1.772780390058756,3.0558569099874657,300.63393461833675,277.741394971507,5.958101476687375,7.204475801533481
2020-07-01,289.9855041503906,291.26493088120566,288.63140880676883,289.0983441320461,72396500.0,0.007004445669049453,0.02114484773599057,0.012355274057067378,0.018517139644867044,61.72324461848609,1.905481929654627,2.825781913920898,300.6155614470851,277.7324732208836,3.2964860569869074,6.178759941522819
2020-07-02,291.5823974609375,294.8229292468756,290.91000955868486,293.4594577926489,69344200.0,0.005506803918442493,0.015877100051843396,0.00456125937566787,0.018329938158487522,60.16397017200317,2.1151229791291826,2.6836501269625552,300.77017762458524,277.78649656975074,4.837425096484992,5.8282854795330605
2020-07-06,296.083740234375,296.67208342709216,294.69228179409106,295.44871489916267,61713800.0,0.01543763551104127,0.0566573000025159,0.022755886047160168,0.018603613556695587,61.81749609064127,2.6143491738449143,2.669789936339027,300.6176628415617,277.8558143312898,5.089685966154661,5.425430071440786
2020-07-07,293.0299377441406,296.522604930724,292.6470473494368,294.5241365162976,82910000.0,-0.01031398241530268,0.030611462900797415,-0.013087123949080182,0.017887159964255186,52.41374940781242,2.732079479044046,2.682247844880031,299.1214874393502,278.60451353721237,3.8755575812872394,5.131768090701838
2020-07-08,295.2712707519531,295.3833306910914,292.0214185190402,293.8050867161172,54638600.0,0.007648819178911026,0.025359813059351533,-0.017415464584015883,0.017757084474675295,56.32934435608684,2.9719793087658104,2.7401941376571872,298.4695028897224,278.9572366122307,3.361912172051177,5.137465540671286
2020-07-09,293.59033203125,296.130461966706,290.13499837290584,295.8876464178938,83354200.0,-0.005692862419098055,0.012431062343688293,-0.01566918991547661,0.01772758615174465,54.116359003893,2.9919743280213993,2.79055017573003,297.89034796871016,279.2354699023836,5.995463593800139,5.380422682175366
2020-07-10,296.58807373046875,296.85890428777714,292.0774895491956,293.5249781323475,57550400.0,0.010210628117344411,0.01716727865989176,-3.8687211221910545e-05,0.017840270926048788,59.020343529250624,3.2126794578258,2.8749760321491844,298.37259264844516,280.46194409471894,4.781414738581532,5.198317160608956
2020-07-13,294.0198059082031,301.3693627109247,293.3567657854529,298.95998918771704,102997500.0,-0.008659376589092327,-0.006970779025346374,0.05194588524444277,0.012222524480997273,54.18800147889653,3.1441087850094505,2.9288025827212376,298.59320307923485,281.35850285338233,8.012596925471769,5.483814515057666
2020-07-14,297.83013916015625,298.61458734676927,291.36773957594426,292.5817604243854,93657000.0,0.012959444144190702,0.016381266204297917,0.05296844632932651,0.012262532621429312,56.4775131239944,3.358513231989946,3.0147447125749793,299.6153400405391,281.57050590672657,7.246847770825013,5.7426378032085745
2020-07-15,300.5663146972656,301.6776231997088,298.15691213755,301.0892800514184,87196500.0,0.009187033739517014,0.017932811180132235,0.05281320634812037,0.012258447123132728,68.49980290931718,3.7064906822199646,3.1530939065039765,301.1391277056156,281.00497629829067,3.847484039552569,5.353746874435651
2020-07-16,299.576416015625,300.0340035787868,297.9888242870818,298.6425452340053,54622500.0,-0.0032934451840941348,0.020389240827377808,0.029529767051863276,0.01169493800744169,64.6722681161178,3.857917101018984,3.294058545406978,302.29556339203094,280.8286828237894,2.5774904101838274,5.113608003202127
2020-07-17,300.44488525390625,301.23868105543204,298.5958109926491,300.5943079870912,62774900.0,0.00289899068101529,0.013003933283380897,0.03682129784198507,0.01162696346343098,77.47886846526092,4.0018707632341375,3.43562098897241,303.4941388215409,280.6859393034591,2.642870062782947,4.77340822575688
2020-07-20,302.8729553222656,303.6293883169463,299.41762229758507,300.17405529226573,56308800.0,0.008081582305211832,0.03011072463882436,0.044798175134801,0.011701588748007006,76.39532287892594,4.262741805884502,3.6010451523548284,305.03438423082326,280.60999748304397,4.211766019361221,4.695364422157955
2020-07-21,303.5173034667969,305.3103191219553,302.5180550498918,304.8620794579007,57292200.0,0.002127453551756142,0.019095328373003984,0.053038851980546475,0.011562195978980078,74.19327267426345,4.46995068779961,3.774826259443785,306.52229298122313,280.46591807834716,2.7922640720634604,4.469233178970533
2020-07-22,305.2450256347656,305.5625668171237,303.0411040126052,303.15316395956546,57792900.0,0.0056923349945277035,0.015566318342135066,0.05228236136247655,0.011551113374944693,73.95880050751887,4.719178210530629,3.963696649661154,308.1813476710304,280.1899322361962,2.521462804518478,4.413874375222788
2020-07-23,301.6028747558594,305.590520903874,300.22076435281394,304.88077004859844,75738000.0,-0.011931892653556875,0.0067644134581297255,0.03496237589753548,0.011956567731050215,64.78356672102524,4.57012018004491,4.084981355737906,308.567453541914,281.56603644832035,5.36975655106005,4.451898050549578
2020-07-24,299.660400390625,300.6969830689331,298.1381867643797,299.72577817199635,73766600.0,-0.006440503482623483,-0.002611077444764187,0.05521369016672106,0.010410569665669946,55.707729200391945,4.246300461155101,4.117245176821346,308.79114614496547,282.60585702886266,3.46468799147965,4.335826766644219
2020-07-27,301.8457336425781,302.02317138189983,299.5577386878363,300.36088242889383,48293000.0,0.007292699499514832,-0.003391592618741779,0.05163470506453627,0.010303426098711776,64.46955580934062,4.11853324325017,4.11750279010711,307.91263905723827,285.64814585487113,2.4654326940635087,4.235103560413953
2020-07-28,299.9312438964844,302.23790550117377,299.63239845389603,301.1079015150372,57495000.0,-0.00634260992524327,-0.011815008664587734,0.07038818852795825,0.008658875019744097,57.731466010470776,3.818773041576492,4.0577568404009865,307.0895479408177,288.0317319664089,2.60550704727774,4.181074622930136
2020-07-29,303.6200866699219,304.1897627090463,300.78111130160045,300.8184741155127,48454200.0,0.012298961340321934,-0.005323392122327464,0.06785792638763244,0.008515365706922295,65.60113167601028,3.834666061604082,4.013138684641606,307.0942629797107,289.5921811120861,4.258518812561931,4.057007138555979
2020-07-30,302.5367431640625,302.956996377701,298.5024434107037,300.6129718072859,61861700.0,-0.0035680890475375815,0.003096351150362997,0.05058991219936093,0.008336052873308734,59.83904281759869,3.71699739521398,3.9539104267560807,306.9657284344083,290.9758395587558,5.117643259218198,4.081023461458598
2020-07-31,304.9274597167969,305.030200316559,300.08066836058464,304.34846442559933,84986800.0,0.007902235370590649,0.017576761291468346,0.051526560302328495,0.008363181646757187,68.14774421277961,3.773160331505835,3.917760407706032,307.25526266290933,292.0208115558406,4.949531955974351,3.862233106494496
2020-08-03,307.0473937988281,307.8224940369102,306.05749301309646,306.6084733750056,53077900.0,0.006952257051562771,0.017232843060188463,0.053038168533347196,0.008395667374355735,66.24932077278572,3.943275204585973,3.9228633670820203,308.28898799145145,292.0834515837439,2.895034320113325,3.551389288586518
2020-08-04,308.2333679199219,308.2333679199219,306.17884093375534,306.17884093375534,41917900.0,0.0038625116025925443,0.02768009066205468,0.04103443058348777,0.007866957452506101,64.29792571548248,4.126226101079737,3.963535913881564,309.0749317312812,292.8178508614922,2.054526986166536,3.4233209276303733
2020-08-05,310.1477966308594,310.4093077965834,309.2793036857555,309.5501341792031,42697700.0,0.006210971653902497,0.021499598503290196,0.058416757750074044,0.007391379894976613,69.05694257550368,4.375259138224237,4.045880558750099,310.33819723187133,293.0422379487928,2.1759398766615163,3.394638746664494
2020-08-06,312.22100830078125,312.3424160632494,309.23263887610466,309.5594993521016,43679400.0,0.006684592611790885,0.03201021150501071,0.05740395096909712,0.007362254575042862,70.34502393656284,4.685894395830019,4.173883326166083,311.6033134931972,293.64018931442,3.1097771871447435,3.4279892555474794
2020-08-07,312.4451904296875,312.73468812555745,310.32528527024743,311.24048900203246,57308300.0,0.0007180238451163223,0.0246541610908797,0.0642216597119778,0.007126534541103282,67.90062582536927,4.893752566393175,4.317857174211501,312.93685215282096,293.8923623247181,2.40940285531002,3.299249029543822
2020-08-10,313.3789978027344,313.5657548431488,310.94158045473444,312.90271462565426,44282100.0,0.0029887077850763166,0.020620933874640146,0.05661361854868363,0.006932408684633894,68.24441513626796,5.07532690566552,4.469351120502305,313.81917333433046,294.9459603326617,2.6241743884143602,3.2872426235688863
2020-08-11,310.792236328125,315.21880394764565,310.0544988077709,314.5744307213765,69601100.0,-0.008254418747735248,0.008301724195116655,0.05704524009228984,0.006899867491873132,59.94635335214942,4.953396177426669,4.566160131887178,314.35222658999004,295.70911679379907,5.1643051398747275,3.4760170760943327
2020-08-12,315.1253662109375,315.9098142659354,313.2296096198239,313.2576246039497,53774400.0,0.013942207611124857,0.016049024478489216,0.05807077517255843,0.006976071529302794,73.66005303294855,5.147080227977597,4.682344151105262,315.8540443565398,295.6632041786164,5.117577937810381,3.4580043180050706
2020-08-13,314.5556945800781,315.88180367926964,313.6218237635836,314.3502418604703,41816100.0,-0.0018077619003163958,0.007477671960650856,0.0465434055606091,0.006877926761056152,77.37720365935058,5.194726915514707,4.784820703987151,316.8903468300071,296.1248295615945,2.259979915686017,3.371953741162668
2020-08-14,314.5650329589844,315.1066939759868,313.4257094571057,314.1634753598281,47260400.0,2.968752137433306e-05,0.006784686064079226,0.050032699979218664,0.006783002987535469,75.41030981134284,5.173602716141602,4.862577106418041,317.7792308961627,296.64796026594667,1.6809845188810755,3.3159217286496374
2020-08-17,315.5642395019531,315.96579704761257,314.5743388780401,315.5922544818952,35481000.0,0.003176470485513283,0.006973159383815153,0.050323220630863696,0.006784397193209583,82.4167215106566,5.177802766030311,4.9256222383404955,318.8322990442188,296.8640205358593,1.4007640886281933,3.22986866017467
2020-08-18,316.2460327148437,316.6756053183714,314.3502475634696,315.965854365127,38733900.0,0.0021605528369330607,0.017548045765727327,0.044154082289548535,0.00665667325517498,79.91150762379168,5.176475166646355,4.975792824001668,319.8795228496726,297.08966965521023,2.325357754901802,3.0917857274846603
2020-08-19,314.92926025390625,317.1518488191241,314.35958424598005,316.6288834508993,68054200.0,-0.004163759619791874,-0.0006223109214889,0.03759903193907288,0.006794601351267357,79.03734658211715,5.011402176892943,4.982914694579923,320.6045996719257,297.3330162948712,2.7922645731440525,2.9256872499079356
2020-08-20,315.9098205566406,316.3954231243161,313.0521781210031,313.18290521636834,42207800.0,0.0031135890705862312,0.004304884635359052,0.03493847246059878,0.006743490470059444,77.5540330706589,4.903182825288411,4.966968320721621,321.17141666078874,298.1968938860863,3.3432450033129726,2.8109524675749804
2020-08-21,317.0304260253906,317.2545458668646,315.2280339686334,315.5735900568674,55106600.0,0.0035472321397780338,0.007837467003930287,0.051151870757264906,0.0059873121079835655,76.36905913458455,4.851911885495213,4.943957033676339,321.46091243239766,299.64440067795385,2.026511898231206,2.7489151517262576
2020-08-24,320.242919921875,320.3176170303956,317.0023877874488,319.49580633932385,48588700.0,0.010133077562174186,0.014826396131913055,0.06868615107107745,0.005855237695681739,78.65425923094301,5.012717222009314,4.957709071342935,322.39203575644933,300.55299598183194,3.3152292429467707,2.8389653129248456
2020-08-25,321.3636169433594,321.447661895895,319.6359502537484,320.8126365881978,38463400.0,0.003499521618644197,0.016182287520204675,0.06466178290892399,0.005780198551543607,77.81393602915817,5.170979658632973,5.000363188800943,322.8860389088416,302.2022301341271,1.8117116421466335,2.812949010459497
2020-08-26,324.58544921875,324.8562512047831,321.4102945075383,321.96127480599944,50790200.0,0.010025504150205311,0.030661453804129213,0.08219952347070114,0.005556071029337942,79.00972914763288,5.49305816332793,5.0989021837063415,324.3667727581326,302.81803253971896,3.4926342614237456,2.8402959443365683
2020-08-27,325.2952575683594,326.7614418091755,323.6143012473273,325.4633760000465,58034100.0,0.0021868150630837135,0.02970922839682988,0.0713891203186483,0.005208474558624141,79.47739304170818,5.7394228069942415,5.227006308363922,325.39502863796986,304.0656281003114,3.1471405618481754,2.8929914948035793
2020-08-28,327.3963928222656,327.5271484061451,325.12709375470087,326.33179499405776,48588900.0,0.006459163498455656,0.032697072412995576,0.08217067916514864,0.005002738177906531,80.52062651665578,6.03464894058294,5.388534834807727,326.8975683118536,304.8099817369745,2.4000546514442362,2.8769829421628565
2020-08-31,326.2103576660156,328.0687511578837,325.9768900012294,327.18159113137835,66099200.0,-0.0036226274395572133,0.018634097345841205,0.06979659348812128,0.005157591031341777,85.75120404087885,6.102568047704153,5.531341477387012,327.9633309915198,305.66051544402706,2.0918611566543177,2.657522657647113
2020-09-01,329.2828369140625,329.3855490183013,326.1450163289373,327.0508721095224,54908700.0,0.009418705371680991,0.02464255302459728,0.07241697394052027,0.005273363271209852,84.86644520269985,6.331334148025633,5.691340011514736,329.5664799100218,306.16231342493916,3.240532689363988,2.523447997043799
2020-09-02,334.0456237792969,335.0261767994066,330.0579768987018,331.21599616470536,69540000.0,0.014464121209200487,0.029145405572913674,0.0837425747691305,0.005805677208392764,89.78260057059582,6.818352305355631,5.916742470282915,332.2317470178256,305.88682903197906,5.743339885344085,2.7722594234479465
2020-09-03,322.5496520996094,332.8128831611209,319.9347967371615,332.3365999291427,148011100.0,-0.034414375945493236,-0.008440348898025474,0.039986921085597205,0.010134959947000666,61.0952416493083,6.2051596472733195,5.974425905680996,332.4252664961942,306.72617393349327,14.110827042135384,3.6601053179661114
2020-09-04,319.9161376953125,324.82827889102447,312.7253208905337,323.24071557662177,139156300.0,-0.00816467910336982,-0.0228477017186135,0.02464641772957843,0.010302422467584468,55.78456243910316,5.443943057865795,5.868329336117957,332.3526386365821,307.54589651966785,12.102958000490787,4.424547740242011
2020-09-08,311.1750793457031,319.981502594332,310.86691452339585,314.44362712529994,114465300.0,-0.02732296786457933,-0.04609074472033192,-0.004065068443644959,0.012040167046148713,44.44896549281994,4.0882166530008135,5.512306799494528,332.5241829947737,307.15396031577313,9.114588070936179,4.909492762815895
2020-09-09,317.3199768066406,319.81339595911373,314.3502459123081,315.22808677108594,91462300.0,0.01974739581928664,-0.036330044467346445,0.012575759803747255,0.012788908985067867,52.36686444165275,3.4696397326485453,5.103773386125332,332.1891394860232,308.14177787237526,8.638316613410609,5.32706790854922
2020-09-10,311.81011962890625,319.87874812105133,310.83888606521725,319.2157078657849,90569500.0,-0.017363726145397385,-0.06656427316372082,0.0032751246067375117,0.01325295228543374,46.27524569864478,2.5059268750873116,4.584204083917728,332.4014100792781,307.59798262091726,9.039862055834078,5.733969126586443
2020-09-11,311.9688720703125,314.68643947384305,309.1112297489658,313.6124937712869,84680200.0,0.0005091317805694384,-0.03280356980831378,-0.010016629821263279,0.012877401501892833,45.31955758210959,1.7349876301576046,4.014360793165703,332.5617057151769,307.1790047340419,5.575209724877254,5.987447542775446
2020-09-14,316.07781982421875,317.87086382821605,312.1182177938704,315.1719642465814,65605700.0,0.013171018398848933,-0.011997887630005533,0.00483896896596514,0.013206135601048751,46.21132543926661,1.43898277042274,3.499285188617111,332.52171676138124,307.3702723743609,5.901991757903545,6.172216293843787
2020-09-15,317.6747741699219,319.40241197832444,316.0871827519926,318.56193413920204,52920900.0,0.005052408759941507,0.02088758147948555,0.009885845167485474,0.01324615547776151,46.67336345972842,1.3180638364366928,3.0630409181810276,332.50727620098735,307.5957664015517,3.3245921541056873,6.280279187555148
2020-09-16,316.41412353515625,320.3737267604865,316.13394518463355,318.9262383642859,82096000.0,-0.003968368713127113,-0.0028546997910451344,0.0026932203552103573,0.013267143048193245,42.3607980708988,1.107741386393002,2.671981011823423,332.50509146026565,307.6147602243047,4.2397815758529305,6.333646852871518
2020-09-17,313.631103515625,315.36811767700027,310.9695665664268,311.5018796561603,91523300.0,-0.00879549872312202,0.005840041012414643,-0.00826865455598158,0.01340145575779474,39.502356820607524,0.708327711593995,2.279250351777537,332.5657606963409,307.4242753144013,5.444556968729444,6.497748024791609
2020-09-18,310.0204467773437,314.5584714401941,307.5076612275402,314.4459629250625,105877900.0,-0.011512431955274516,-0.006245575976982942,-0.015587035236436675,0.013601593565147847,34.775458908779726,0.0992950617707038,1.8432592937761705,332.93273466222894,306.46836397058354,7.050810212653914,6.8299448505923
2020-09-21,306.57000732421875,306.72002819366134,301.65694545758333,305.3792542283093,99450800.0,-0.011129715762273729,-0.030080606431946433,-0.029564808134058373,0.013758293092580256,33.4482093486787,-0.654247569670872,1.343757921086762,333.62519451611917,304.72986224657615,8.36350131976036,7.277919147957017
2020-09-22,309.6922912597656,310.25486247331366,305.52930433849474,308.07024574053406,63612100.0,0.010184570769980361,-0.025127846335971538,-0.023146468487656446,0.013950999439841296,33.50402953709019,-0.9881030772846202,0.8773857214124856,333.69211602756417,303.6078778689202,4.725558134818925,7.383992394060941
2020-09-23,302.5101318359375,310.5360612693561,302.0038150472563,310.25476144739935,93112200.0,-0.02319127607152427,-0.0439423864645343,-0.05537292780825098,0.01450315076005677,24.485502719706076,-1.8113461432442932,0.33963934848112987,334.31498872689593,301.0996566588463,8.532246222099786,7.583199989543492
2020-09-24,303.3165283203125,306.4106267464723,299.8473633825088,301.1787808263067,76681300.0,0.0026656842185117657,-0.032887602918498904,-0.056157846350813556,0.014486725838134866,31.184427132500858,-2.3713671033680725,-0.20256194188871063,334.0993068154066,299.1884464804919,6.563263363963529,7.044088298245502
2020-09-25,308.2202453613281,309.0171901941493,301.5726003704774,302.4539265874717,71069400.0,0.016166995805243944,-0.005806718346253015,-0.0504187846276275,0.014813660538694026,39.0446439954515,-2.391926130354193,-0.6404347795818071,333.1338376005611,298.4464144746342,7.44458982367189,6.711347714187009
2020-09-28,313.339599609375,314.06154834358307,311.42686895915875,312.4301176024469,64584600.0,0.016609402935376494,0.022081717465586737,-0.03675325010378283,0.015359056570764012,52.17504368364273,-1.972393677232958,-0.9068265591120372,331.568475338462,298.6060974154442,5.841302982254945,6.477541636424064
2020-09-29,311.6331481933594,313.8834044276581,310.92994133179354,313.1333285540787,51304000.0,-0.0054460126270122755,0.006267049546822001,-0.04814727643460526,0.015263478443698303,43.72586755589434,-1.757349917492661,-1.076931230788162,330.0382765633093,298.67857524333135,2.9534630958645494,6.07148067088506
2020-09-30,313.99591064453125,317.1837757137039,312.1113072847554,312.30819717481097,104081100.0,0.007581871392275064,0.037968245026658964,-0.037443467794452734,0.015407709979747882,52.59148569733196,-1.3803590849246916,-1.137616801615468,327.61311193106275,299.5750472486248,5.550627520344506,5.822249632635804
2020-10-01,316.01171875,317.6056367475899,314.1083737848858,316.6211588259477,88698700.0,0.006419854645020484,0.04185459493417687,-0.04030309714419167,0.015313095609670592,54.59105521215557,-0.90846010415828,-1.0917854621240304,323.0018205353269,302.382948141431,3.6097261030586765,5.681857945363049
2020-10-02,313.01141357421875,315.9836469643129,310.5267552211133,311.0049450109112,89431100.0,-0.009494284539981912,0.015544625263904654,-0.06296807593855913,0.014924857879225392,46.4278451743914,-0.7677264426040438,-1.026973658220033,321.4291739603853,303.0017708638334,5.484963528886681,5.652070214718988
2020-10-05,318.56207275390625,318.7495774032879,315.046038675466,315.09290768442173,45713100.0,0.017733088759625648,0.016667134160641917,-0.012362683759682636,0.013724098551343229,50.9464586009405,-0.20592838069779873,-0.8627646027155862,321.140465880762,303.1550724493161,5.738163829069151,5.824468191502092
2020-10-06,314.0333557128906,320.82166390232084,313.51768224080985,318.7026585395191,90128900.0,-0.014216121215767319,0.0077020289190865565,-0.01838851276713216,0.013954624845490114,47.62600900627299,-0.12469161887850078,-0.7151500059481691,321.3091044406143,303.27226152618255,7.3039816615109885,6.043339626191953
2020-10-07,319.4997253417969,320.3154407808864,316.99629614713643,317.0244232790512,56999600.0,0.01740697135976843,0.017528300562794197,0.026752290104971488,0.01308916744794174,55.5546633314173,0.37644007794534673,-0.49683198916946597,321.7215809516902,303.0777598686223,6.282085067995752,6.103163061853833
2020-10-08,322.33123779296875,322.3968772936673,320.53101582851974,321.4592682444569,45242500.0,0.00886233140933923,0.01999773637498614,0.01579245352517389,0.012527226031353058,61.826624152581694,0.990650348451311,-0.1993355216453106,323.24198166580703,302.6094709709117,2.8971519518703985,5.806473186083581
2020-10-09,325.20977783203125,325.6785824624324,323.3720716926564,324.0002538737982,59528600.0,0.008930378758112756,0.03897098868862847,0.042973775896280486,0.011917991626152027,68.10564084200591,1.6902068843176608,0.1785729595472837,325.25631332870256,301.91922988418804,3.3473446694636664,5.4481762824909605
2020-10-12,330.4415588378906,331.9323538308198,327.2818208390196,327.7787525033293,80388500.0,0.016087403769764697,0.03729096179368918,0.05921323702902859,0.012294636270218704,69.36124675230002,2.6363809241752847,0.670134552472884,328.17959555709643,300.4323215571614,6.722575998788557,5.590820415631648
2020-10-13,328.2850952148437,330.47909718518025,327.3099736901741,330.3009491581667,73255500.0,-0.006526006082984481,0.04538288446970884,0.038621107287483136,0.012216178086301264,76.53993021513638,3.175615556137757,1.1712307532058586,330.0036688790089,299.6692803397411,3.169123495006147,5.207740220839246
2020-10-14,326.2223205566406,329.972756879164,325.4816299847043,328.86638503127364,57727900.0,-0.00628348556870395,0.02104100467583181,0.02690659467391865,0.012318879541082189,72.99075869378103,3.3973516562388113,1.6164549338124492,331.3206098085323,299.3331591123661,4.49112689445974,5.059730473017546
2020-10-15,325.81915283203125,326.3066992490572,321.7218057616366,322.2656064339518,60357700.0,-0.0012358679930957184,0.010820902941162558,0.029723797382356754,0.012274385628903822,69.41855555129032,3.500198734910441,1.9932036940320477,332.57379075715914,299.2987830953799,4.584893487420629,4.855466448999599
2020-10-16,325.6222839355469,328.86640352516724,325.44413591112414,327.1880751646604,89501900.0,-0.0006042275132482899,0.0012684308149206736,0.03823339039243123,0.012060220553984032,65.20428446981688,3.5251839844646042,2.299599752118559,333.6464612750046,299.78629629335484,3.4222676140431076,4.682678208413039
2020-10-19,320.671630859375,327.53490629990034,319.762149076688,326.8973391115464,68425600.0,-0.015203667931866116,-0.029566280987400217,0.03435639227267151,0.01228954539001638,60.356590112296374,3.1096623934581658,2.461612280386481,333.73570248446083,301.1072174374142,7.772757223212352,5.0269135032235965
2020-10-20,321.9562072753906,325.2378390228432,321.26238571941064,322.03120341108115,60051900.0,0.00400589354466141,-0.019278633211511353,0.05018821014314012,0.011939463924194794,59.35224843623055,2.8511468736514303,2.539519199039471,334.0447684928084,302.0245430306291,4.566208163468218,4.95659783487529
2020-10-21,321.3468017578125,324.10337501204015,321.0373747075185,321.909344370054,63575000.0,-0.0018928211471221923,-0.014945386908256086,0.03763254955633122,0.011836300955066428,56.48219972086718,2.567500976404517,2.5451155545124804,333.26491727481056,304.6880612408144,3.0660003045216513,4.917760277836932
