Price,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,
2020-08-05,263.49725341796875,263.95415818216657,262.4376295323215,263.3320070354883,21612100
2020-08-06,266.9872131347656,267.3177355273079,262.66119982934174,263.30281259152747,28048200
2020-08-07,263.90557861328125,267.22056364100354,261.7474369989688,266.4428375784673,44969400
2020-08-10,262.7778625488281,264.4013413802863,259.23930586110686,264.1971716286627,35088400
2020-08-11,257.8005676269531,262.90427805186084,257.2561742216735,261.61132146391014,43104300
2020-08-12,264.2847595214844,265.2374630519992,259.91988034365653,259.9685049220676,38773400
2020-08-13,264.887451171875,267.1719455133933,263.9444786945341,265.06242841495686,31895700
2020-08-14,264.57635498046875,265.7817932961943,263.17647773185126,265.5095965904751,30799500
2020-08-17,267.64825439453125,268.15375398813586,264.61519749848327,266.29697230699657,24803000
2020-08-18,270.2244873046875,270.70082417300716,267.2497552552098,268.7176892515013,23529500
2020-08-19,268.4066162109375,271.2452352438359,267.89138558506903,270.1856111139261,31999400
2020-08-20,272.1297912597656,272.6158588451975,267.20105882335565,267.6093686486913,27723400
2020-08-21,274.0157470703125,274.47265180599175,271.6728976526562,272.32424129734403,34748900
2020-08-24,275.72674560546875,278.03070156750795,273.43249082292465,277.30160007738334,36418500
2020-08-25,277.89453125,278.0889701409447,274.5017891736441,274.9489630221656,34866600
2020-08-26,283.8246154785156,284.07738015144696,277.8654213092235,279.14864703257695,42216700
2020-08-27,282.93994140625,285.6619377984508,280.66514857167834,284.80645406567953,49482700
2020-08-28,284.3787536621094,285.0106357081954,282.82333116367073,284.1843147245983,28021000
2020-08-31,286.6632995605469,288.4811880629162,284.4662640012502,284.9037368104404,36321000
2020-09-01,291.5628662109375,291.67951771377875,287.54794220724773,289.3269369600132,36216200
2020-09-02,294.32366943359375,295.043040004677,288.6172404247383,294.829169069056,50836800
2020-09-03,279.4014587402344,290.2990890422631,276.48505233287034,289.7935892785192,110083300
2020-09-04,275.67816162109375,280.8790922830429,264.2264070504385,277.6030005185715,123959000
2020-09-08,262.4279479980469,270.4674966132915,262.1460204414466,264.6346845488834,99568600
2020-09-09,270.1369323730469,272.24644912974463,265.39290788102056,267.95935903265905,64837900
2020-09-10,264.75128173828125,274.33654969163763,263.02088236746414,273.11164991585116,69667500
2020-09-11,262.91400146484375,267.55107612530924,259.46290337953525,266.5108842432261,71809000
2020-09-14,267.49285888671875,269.4954560262527,265.35414851089274,266.715132537679,38525200
2020-09-15,271.2840576171875,272.63533984063224,267.4635732452993,271.25489474668507,41849900
2020-09-16,266.9580993652344,272.54787815417734,266.60814484653974,272.08127212925115,42321000
2020-09-17,262.78759765625,266.75389626806344,259.2490112439273,260.0947641317044,81570800
2020-09-18,259.4337463378906,264.50829386048,255.3119021026219,264.2166651333489,86251100
2020-09-21,260.0558776855469,260.19196117657054,252.86205400179182,255.1563083317098,57168600
2020-09-22,264.887451171875,265.4707086488145,259.1129648124416,262.4668139737099,41128900
2020-09-23,256.7992248535156,264.75128326253576,255.91457830671115,264.56657521060896,48837300
2020-09-24,257.9949951171875,261.212760507112,253.94117796301873,254.10645401349973,70631700
2020-09-25,263.9930419921875,264.8096320293641,256.93533069394374,258.50048384894194,55242400
2020-09-28,269.4759216308594,269.4759216308594,264.10001451670104,268.8731728141009,58438300
2020-09-29,268.2607727050781,269.97171081756403,267.69691756530415,268.91208680265777,27050000
2020-09-30,270.0981140136719,273.2575542746662,268.1830059610881,268.45520270457723,49380800
2020-10-01,274.38519287109375,274.9976428667722,272.0423432000648,273.938018932668,50020200
2020-10-02,266.6663818359375,274.37540620127936,265.8206290300604,268.32872458084114,75497400
2020-10-05,272.3534851074219,272.67427676868834,268.5329997144156,268.6399203790974,28184600
2020-10-06,267.49285888671875,273.35483588588414,266.60821185250103,271.66332928596603,49704200
2020-10-07,272.12017822265625,272.9173067738775,269.5537263000298,270.1467443732875,27539700
2020-10-08,273.5685729980469,274.5990339472393,272.4992183336362,274.5309773624104,25443300
2020-10-09,277.7488098144531,277.8265972637325,274.8324034780847,275.2212517228233,30201100
2020-10-12,286.322998046875,289.1713472495438,281.4039959856552,282.45388901693576,79370700
2020-10-13,286.31329345703125,288.7727947131892,284.94257904937086,288.1312114874233,64240000
2020-10-14,283.921875,288.0923443556874,282.1720430701608,287.1202089130613,36949100
2020-10-15,282.0164489746094,282.6094372515996,278.5556497718867,279.19726261291476,42514200
2020-10-16,280.4707946777344,285.09813902337345,280.1208105056202,283.66909879394507,40570700
2020-10-19,275.8919677734375,283.35798892389386,274.9101313599798,282.39555486772275,36756800
2020-10-20,276.48504638671875,279.6055928686655,275.0657369391472,276.630860770507,32195400
2020-10-21,276.2711486816406,279.3139370870211,275.7850810045439,276.7377843318515,29306100
2020-10-22,276.2613525390625,278.01121356335386,272.99499276125397,277.107105350559,32196200
2020-10-23,276.8057556152344,276.9710316457983,273.9282438520882,276.83491848330914,24658500
2020-10-26,272.65478515625,277.3501855393105,269.04817154797377,274.51156711465376,38421100
2020-10-27,274.78375244140625,275.61007333469166,272.39230804091653,273.6560719949671,30559100
2020-10-28,264.07086181640625,270.8758092948078,263.81809713084203,270.263359274997,53413500
2020-10-29,268.6885070800781,271.7021029700371,264.9263183067628,265.39295396095815,43246300
2020-10-30,261.8738708496094,267.5705707505663,259.6282401741431,266.6956547169285,65838300
2020-11-02,262.4571228027344,265.89846071677937,259.530985790561,264.27501123202643,39987400
2020-11-03,266.9968566894531,269.1064025735042,263.2930249226757,264.38181131423596,43604100
2020-11-04,278.91534423828125,280.7235016673968,274.01577398862804,275.687847901839,75728200
2020-11-05,286.1869812011719,287.159116691375,283.8635631393204,285.35092925264235,52054200
2020-11-06,286.4007873535156,287.12988888162175,281.75398146774154,285.5258714532318,40959800
2020-11-09,280.54852294921875,290.80456817486726,280.0916181710704,289.3560664027036,86537100
2020-11-10,275.5225830078125,278.67229169457295,272.8005865331784,277.2238196792539,69024900
2020-11-11,281.6860046386719,282.16234156157816,275.48377512305194,278.0599283804367,36102900
2020-11-12,280.36376953125,283.9315185624765,279.24582004935087,282.65802389750814,34414600
2020-11-13,282.82330322265625,283.44548402745113,279.8485717093633,282.0845006009794,24806900
2020-11-16,285.0300598144531,285.3314193608024,281.9094843820556,282.52193432051143,30168400
2020-11-17,284.12591552734375,285.5549553137005,283.4843028000806,285.2244329391484,21843500
2020-11-18,282.0261535644531,285.1953240901336,281.93866494878404,283.5718747762501,28069600
2020-11-19,284.2329406738281,284.5440311084709,280.80130404731966,281.4720798176109,22718400
2020-11-20,282.2886657714844,284.903712218684,282.2011771506418,284.1551490172257,25907300
2020-11-23,282.2983093261719,284.5925337869792,280.0429489066885,283.2898763896587,26875600
2020-11-24,286.2646789550781,286.76047744461994,281.55954772926077,283.3677051215892,24516800
2020-11-25,288.0243225097656,288.665935539387,286.38141104010384,287.3341145690368,23326800
2020-11-27,290.6781921386719,291.80587267231186,289.59910650424797,289.99768554635295,17163100
2020-11-30,291.2711181640625,291.61137138746756,286.5659877714931,290.99892151878026,27836200
2020-12-01,295.0041809082031,296.6373908206114,292.4474602264472,293.5557087503237,27521300
2020-12-02,295.38336181640625,295.72361515665955,291.9808877483122,293.8279391661194,23620000
2020-12-03,295.8012390136719,297.35666095973494,295.0721377577554,295.69431840306305,22828700
2020-12-04,297.0067443847656,297.1525884028372,295.16942422951945,295.8499010892647,19332100
2020-12-07,298.6885986328125,299.05801482783573,297.00679372760266,297.1915018251143,20851000
2020-12-08,299.6996154785156,300.00097506375914,296.4526869682794,298.2122495791078,18341500
2020-12-09,292.9140930175781,299.76763520633625,291.844738224389,299.48573732188953,48839300
2020-12-10,294.0903625488281,295.2180430656098,289.78381025667437,290.8725970543352,27519500
2020-12-11,293.43902587890625,293.5654082058919,290.15320404613044,292.4279969302338,26760400
2020-12-14,295.56805419921875,297.52202617208246,294.56675592771387,294.6347828583696,28804800
2020-12-15,298.72747802734375,298.72747802734375,295.63606508775956,297.83310045769946,25709000
2020-12-16,300.3703918457031,301.1578191077199,298.076136987232,299.1260597813987,25461900
2020-12-17,302.3341369628906,302.5674399866504,300.76901306646766,301.9744515788541,23730500
2020-12-18,301.4202575683594,303.2867703287261,299.0385143047853,302.97567992412934,41173400
2020-12-21,300.8563537597656,301.39198536281054,295.6752132186264,298.4605451080371,37095500
2020-12-22,301.6745300292969,302.5997149165231,298.8404844473168,301.76217724676064,26176300
2020-12-23,300.1552429199219,302.0835410868121,299.9994157422245,301.7232037413223,21201300
2020-12-24,301.47967529296875,301.92765977290225,300.3402319842917,300.4181306986754,16785000
2020-12-28,304.5182800292969,304.99551004099817,302.25883057114424,304.0995112141464,22497700
2020-12-29,304.7909240722656,306.4757772853761,303.88520661709214,305.8524686790265,25871900
2020-12-30,304.8006591796875,306.2809724733132,304.1773506006942,305.9595994204497,18138100
2020-12-31,305.550537109375,306.0374857716751,303.62223942809857,304.70325119233075,21611400
2021-01-04,301.23626708984375,307.06018549175866,297.214065208944,306.88486133416524,45305900
2021-01-05,303.7196044921875,303.99232427442314,300.2428136415214,300.2428136415214,29323400
2021-01-06,299.5124206542969,303.7391318875527,297.99314305786356,298.9865077259959,52809600
2021-01-07,306.75823974609375,307.5957773149911,302.151693954181,302.18090968981716,30394800
2021-01-08,310.70245361328125,311.0530720952726,306.8555474000005,309.0565648029296,33955800
2021-01-11,306.2128601074219,308.9105454395216,305.5603357156688,307.73213780533274,32746400
2021-01-12,305.725830078125,307.3424733178401,303.0768284361688,306.25171318073774,29266800
2021-01-13,307.79052734375,308.58910058416836,305.3849996962849,305.9888112989623,22898400
2021-01-14,306.1446228027344,309.2416090898029,305.66739291452245,308.23849605766486,23500100
2021-01-15,303.7196044921875,306.8945192717804,302.47301710919805,305.9303704339724,35118700
2021-01-19,308.1509094238281,308.6573254207904,304.94677834896964,306.0472872717656,24537000
2021-01-20,315.3187255859375,316.26340717814026,308.24825123083036,311.7835032688777,30728100
2021-01-21,317.8410949707031,318.5910148810674,315.2797701468571,316.6626876099694,25130600
2021-01-22,316.9257507324219,317.93858277550805,316.234262079495,316.79913929678753,21609400
2021-01-25,319.5455017089844,321.69783663193294,313.0204061435345,320.3246375592577,39080600
2021-01-26,320.012939453125,321.152412475377,318.6787047856862,320.26616228495647,25498100
2021-01-27,311.0920104980469,317.75346452973963,309.0760359339723,317.7437457669142,55264000
2021-01-28,312.9327087402344,317.899591250462,311.67637281636166,312.29968139660485,42836300
2021-01-29,306.34918212890625,312.3483940390181,304.5961785922271,311.23813667039406,55259000
2021-02-01,314.0040283203125,315.0947887069185,307.77106087514983,309.80650297533276,35646000
2021-02-02,319.1266784667969,320.28561869806424,316.8185464885381,316.98412211628573,33930800
2021-02-03,317.860595703125,321.58089040715396,317.80216424461025,321.21080468923674,24824500
2021-02-04,321.6199035644531,321.707550773663,317.93857217267225,319.2630882386057,22350900
2021-02-05,322.7106018066406,323.723463341686,320.92838278762616,322.5742716367045,22732000
2021-02-08,324.8726501464844,325.0284772819092,322.7593096369442,324.40519846119696,20462800
2021-02-09,324.80450439453125,326.07055902093026,323.92797303057614,323.93772151448286,17597500
2021-02-10,324.0643310546875,326.70358445229476,320.899164785934,326.2458515261278,28068700
2021-02-11,325.8465270996094,326.2555770196735,323.45074819919154,325.60305278840065,22046100
2021-02-12,327.66778564453125,327.8333315555061,323.94749051699705,324.9992866109807,20346800
2021-02-16,326.7814636230469,329.3622851704999,325.61277513466143,328.46628669994004,27080800
2021-02-17,325.21356201171875,326.8984152669621,321.55172788130955,323.79168008428843,31360300
2021-02-18,323.79168701171875,325.155137500137,319.7889530296216,321.61016623024955,32236200
2021-02-19,322.3794860839844,325.2719623663141,321.3569057676104,325.1453509570322,39157700
2021-02-22,314.02349853515625,319.24357464063485,313.8189883909842,317.97751983443806,47256900
2021-02-23,313.0885314941406,314.7636361288141,302.8820765432247,308.7254606565988,97241900
2021-02-24,315.66937255859375,315.98102686312757,307.71261763409785,310.42005124763074,58206300
2021-02-25,304.664306640625,315.57196926852805,303.1158133610887,313.0008956205588,110182600
2021-02-26,305.9401550292969,310.7803967575173,302.76523987495557,307.605511324167,104739800
2021-03-01,315.1434326171875,315.48430262598623,309.6409186613945,310.93618902964437,49164500
2021-03-02,310.0888977050781,315.86410162304685,309.8357046146308,315.78620291544473,48370000
2021-03-03,301.09014892578125,309.93312497993963,301.0317174545748,308.9884432341117,86301100
2021-03-04,296.16217041015625,303.8949172332798,292.2763000314567,300.72000257241933,139131600
2021-03-05,300.6225891113281,301.5283064000465,289.6857422657627,298.7916575679072,121523700
2021-03-08,292.1107482910156,301.96658386586716,291.6919795997449,300.0772207924762,88409800
2021-03-09,303.63201904296875,305.54087958085745,298.9086398488195,299.4442715963023,80391100
2021-03-10,302.7652282714844,308.20931116744356,302.0737694398089,307.90740535131806,76798100
2021-03-11,309.7383728027344,311.510843685271,306.63163736413827,307.5276064307404,53484800
2021-03-12,307.2256774902344,309.9233924151099,303.26193750526147,305.6674356451315,69315600
2021-03-15,310.5075988769531,310.6731744609507,305.9010846218909,307.54697309624333,42955700
2021-03-16,312.2120666503906,315.7376007825807,310.7707172832913,312.70876391661807,54925900
2021-03-17,313.4975280761719,315.3966396580728,307.43988581368626,309.1637030184541,78258700
2021-03-18,303.8949279785156,309.5824847593717,303.4371950493908,308.5988389557022,82718100
2021-03-19,304.9662780761719,306.5147715380044,301.57710406927856,303.72940922705914,78446200
2021-03-22,310.68536376953125,312.7623901411852,307.3699361649072,307.3699361649072,56194800
2021-03-23,309.33001708984375,313.1037566117232,308.51091337458234,311.7775971942151,53455400
2021-03-24,304.1129455566406,310.74382903577254,303.96668241369787,310.70481561147994,64803700
2021-03-25,303.58642578125,305.10765203053546,299.7444508812324,302.26026669024355,78729000
2021-03-26,308.1402893066406,308.4620682871635,301.96774533928277,303.3719015582759,63519600
2021-03-29,308.0524597167969,309.1055840756044,304.6980195242653,307.6039095045754,54608000
2021-03-30,306.5020446777344,307.07736625988656,303.79119175650374,306.08274704712744,44635700
2021-03-31,311.1924133300781,312.76235416708215,307.9549832053973,308.2962837486454,55032500
2021-04-01,316.4971008300781,316.633603188828,314.780867118759,315.0344097602564,55685600
2021-04-05,322.8159484863281,323.58630754733116,318.74968345702473,318.9934653331686,42172500
2021-04-06,322.5916442871094,324.55163006866746,321.81152453453893,322.50388639466877,33537200
2021-04-07,323.371826171875,324.2104514243798,321.1777889618159,322.1139031723849,32046400
2021-04-08,326.7456359863281,326.93091255026536,325.43896900176026,326.2385805136448,29940800
2021-04-09,328.7252197265625,328.9300179292524,324.63946284851534,325.3805395183188,36664900
2021-04-12,328.29620361328125,328.71550131551277,326.4044537956193,327.6818684986704,25833000
2021-04-13,332.1284484863281,332.59649066346543,329.61260275009056,329.8271320007889,30374000
2021-04-14,328.14013671875,332.4989574644274,327.32103325924027,332.3721861388139,42564300
2021-04-15,333.11328125,333.50335604541715,327.8573596531292,331.02652393545645,36342800
2021-04-16,333.5032653808594,333.71779455660646,331.62124725604707,333.6397677153235,40860100
2021-04-19,330.4511413574219,333.0839671897765,328.52037860687653,331.9235930905484,34533100
2021-04-20,328.04266357421875,331.0752959790151,326.0631558325827,329.7881502259372,38081800
2021-04-21,330.8510437011719,331.03632032135476,325.6633578531148,326.75549597722534,36598100
2021-04-22,326.8626708984375,331.4457511855574,325.70226707323275,330.46089288440464,45936100
2021-04-23,330.9776916503906,332.2940895808064,327.49648035877516,327.49648035877516,36381900
2021-04-26,333.1327819824219,333.4155772638306,330.4706734389114,331.22154059039036,30812000
2021-04-27,331.6896667480469,333.6399220630535,330.7340606891557,333.4253927880614,33187200
2021-04-28,330.5682373046875,332.37222921218626,329.91488875667386,331.35808823437907,33615700
2021-04-29,331.7579040527344,334.2737200971409,328.5204733685577,333.85442238282843,37708900
2021-04-30,329.58331298828125,331.7968713162621,328.66669081659825,329.3005474576231,38263400
2021-05-03,327.82806396484375,331.5432967625896,327.37951371925783,330.79245942122566,29729700
2021-05-04,321.92852783203125,325.58525505625363,318.09625508456924,325.26344639574955,65147000
2021-05-05,320.84619140625,324.8539807966562,320.0661013308837,323.98610306117195,46219300
2021-05-06,323.2645263671875,323.42055033788256,318.3303836082573,320.58292574783286,46814300
2021-05-07,325.8875732421875,328.2766174016744,323.43999406368346,326.05332822740615,53324500
2021-05-10,317.6575012207031,324.6784004217807,317.45270304709237,324.502884637422,60700500
2021-05-11,317.21868896484375,318.01830056695377,311.0851293473334,311.7482385892321,71963600
2021-05-12,309.0081481933594,314.5956093691143,308.1402704892173,312.2650702661145,91164900
2021-05-13,311.3972473144531,314.3811354194896,309.0179335660728,311.96283799286465,69877800
2021-05-14,318.27191162109375,319.1885041871659,314.0690842876002,314.57616968501816,44370000
2021-05-17,316.3410949707031,318.25233641219216,313.45472609356267,316.55562419688755,39395000
2021-05-18,314.2055969238281,318.525404781158,313.9325624031478,317.29676431736186,36528500
2021-05-19,314.5662841796875,314.8685712351406,308.43272567540555,308.7837869466381,66319100
2021-05-20,320.6510925292969,321.50920930278926,315.8339911117793,316.05825134222175,46466100
2021-05-21,318.8764343261719,322.630651170991,318.51564193400196,322.2113535129842,50330400
2021-05-24,324.2396240234375,325.3707753879732,318.7691437889994,321.17770967759543,32475800
2021-05-25,324.68817138671875,326.4824022306919,323.5082755657662,325.76081747782405,31280300
2021-05-26,325.8193054199219,326.287347501321,324.6686622917823,325.36099437620186,25444900
2021-05-27,324.60040283203125,326.21911783299095,324.3956344172578,325.3707617846895,27931700
2021-05-28,325.62432861328125,327.22355204491805,325.3025496224683,325.8096052244716,29927400
2021-06-01,324.54193115234375,327.4380609236313,323.1864896872683,326.960228228349,31145400
2021-06-02,325.17572021484375,326.02407625220616,323.4497555098141,324.961191006434,22047900
2021-06-03,321.79205322265625,323.60577596581794,320.1148328458213,322.3283614079496,37057800
2021-06-04,327.2527160644531,327.7012662739377,323.5277227703496,323.5959888209406,38736500
2021-06-07,328.2279052734375,328.2864105396932,326.02410771604684,326.71643987242436,32611900
2021-06-08,328.38397216796875,330.8510437460455,326.69699074763906,329.98316591890983,27282800
2021-06-09,328.4620056152344,330.5390323442011,328.27672897453084,329.7589421001594,21485300
2021-06-10,331.8846130371094,331.9918627658841,328.35465664774887,328.80320691462487,33702100
2021-06-11,332.7524719238281,332.7622327207758,331.2410363233058,331.8943550311985,21222800
2021-06-14,335.9411926269531,335.950923666387,331.99190830185694,333.1815650708088,27827700
2021-06-15,333.74713134765625,335.90215468485604,333.0255167971535,335.5901067580726,35963800
2021-06-16,332.5281677246094,335.2877648701815,329.0567169420447,334.2151188961253,55399500
2021-06-17,336.75048828125,337.7646290961947,331.46531450808146,331.5140589740247,59722700
2021-06-18,334.10791015625,336.2336807737717,333.3570430030553,335.083037568896,55414900
2021-06-21,336.1844177246094,336.5065997663905,332.0743771096811,334.30024566188297,32992600
2021-06-22,339.3182067871094,339.76727739845506,335.6767515047022,335.9793892855056,28941600
2021-06-23,339.48406982421875,340.63607732240325,338.6445019420753,339.25954947078253,27188500
2021-06-24,341.5831298828125,343.1158332152999,340.88022251137943,341.42692493437767,32581600
2021-06-25,341.163330078125,342.3934254769765,340.55805449870564,342.1493608212075,28682800
2021-06-28,345.3123779296875,345.44906841727607,342.3933746140865,342.45194773932604,39130300
2021-06-29,346.56201171875,346.59129828340883,344.2971145346931,345.13668258361014,29426000
2021-06-30,346.015380859375,346.7964057335074,345.42961965203887,346.4058783999149,32724000
2021-07-01,346.1520080566406,346.6596517871644,344.3068650600564,345.66387877200526,29290000
2021-07-02,350.1254577636719,350.4476100471632,347.82147158599344,348.0557641558053,32727200
2021-07-06,351.6385498046875,351.9216731103764,348.0263814548684,350.7306365543915,38842400
2021-07-07,352.3805236816406,354.1475492142341,350.41823452839935,353.844911457362,35265200
2021-07-08,350.2523193359375,351.11143174965804,346.00561787069523,347.29425669822524,50890000
2021-07-09,352.4390563964844,352.9174134812609,349.0807250991391,349.66648610087,35184500
2021-07-12,353.8157043457031,354.27454714352115,352.26342673698207,353.8449909160723,25717700
2021-07-13,353.8157043457031,356.79328157442376,352.95659189080544,353.4349491378521,39723000
2021-07-14,354.4501647949219,356.81269357450185,353.6203391486554,356.16835941833176,35336400
2021-07-15,351.9607238769531,354.56734733036427,349.949633635075,354.3623413756613,53391600
2021-07-16,349.110107421875,353.8059092555403,348.7586388072104,352.81987846203856,47262000
2021-07-19,346.2496337890625,346.7475053913716,343.6820690301015,345.6443284605894,64404600
2021-07-20,350.27178955078125,351.7264051570639,345.4002394600453,347.1868091685154,42183700
2021-07-21,352.97607421875,352.97607421875,349.617742087791,349.8422923022215,30259900
2021-07-22,355.309326171875,355.3190684985141,353.18105980041804,353.18105980041804,30252200
2021-07-23,359.45843505859375,359.74152860681386,355.2800493653481,356.6370333519593,31960800
2021-07-26,359.74151611328125,360.1320433813507,357.89640288175775,358.7652575292028,28438100
2021-07-27,355.7778625488281,359.4778904451427,351.60924966041887,359.4778904451427,57933100
2021-07-28,357.14459228515625,358.72615589682476,354.61608664027176,356.92007192389536,42066200
2021-07-29,357.779296875,358.95078943187895,356.5784879559743,356.5784879559743,25672500
2021-07-30,355.91461181640625,356.5003729463127,353.8058896245722,353.83517619141514,36484600
2021-08-02,355.94384765625,358.1697157982381,355.23116824057496,357.58395475181084,27334100
2021-08-03,358.10137939453125,358.2185256480997,353.4055783747087,356.6077050754428,35558500
2021-08-04,358.6187744140625,359.5755184178002,356.949380811427,358.06229994883614,29602200
2021-08-05,360.8935241699219,361.1278166965103,358.7262289198361,359.4388786192251,21443900
2021-08-06,359.3119201660156,360.60058850463554,358.1990009957852,359.6243300286588,33332100
2021-08-09,359.9758605957031,360.50301881256723,358.6676775876616,359.7708248294287,25960200
2021-08-10,358.1306457519531,360.78606992418344,356.9396092527974,360.4932043067859,35130800
2021-08-11,357.51568603515625,359.8977596189509,356.17821639856885,359.39988794700463,34249800
2021-08-12,358.80426025390625,359.1654711067916,355.65093479364253,357.0079483145285,25969200
2021-08-13,360.0637512207031,360.3956756130655,358.6579362689022,359.15583775397187,19336200
2021-08-16,360.2198791503906,360.25890804016694,355.06523536058654,358.9409828736451,34856900
